k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
166,12,13.24,14.22,0.6,0,0.31,2.2,0.72
167,12,13.21,14.11,0.6,0,0.33,2.2,0.71
168,12,13.19,14,0.6,0,0.33,2.2,0.71
169,12,13.15,13.89,0.62,0,0.33,2.2,0.71
170,11.86,13.08,13.78,0.65,0,0.33,2.2,0.71
171,11.71,12.93,13.56,0.65,0,0.33,2.2,0.71
172,11.71,12.93,13.56,0.65,0,0.33,2.2,0.71
173,11.71,12.92,13.56,0.64,0,0.33,2.2,0.71
174,11.71,12.89,13.56,0.66,0,0.33,2.2,0.71
175,11.71,12.86,13.56,0.65,0,0.33,2.2,0.71
176,11.71,12.82,13.56,0.63,0,0.35,2.2,0.7
177,11.71,12.81,13.56,0.62,0,0.35,2.2,0.7
178,11.71,12.79,13.56,0.62,0,0.35,2.2,0.7
179,11.57,12.75,13.56,0.65,0,0.35,2.2,0.7
180,11.57,12.7,13.44,0.64,0,0.35,2.2,0.7
181,11.57,12.69,13.44,0.64,0,0.44,2.2,0.71
182,11.57,12.69,13.44,0.64,0,0.44,2.2,0.71
183,11.57,12.69,13.44,0.64,0,0.44,2.2,0.71
184,11.57,12.69,13.44,0.64,0,0.44,2.2,0.71
185,11.57,12.67,13.44,0.62,0,0.35,2.2,0.7
186,11.57,12.67,13.44,0.62,0,0.35,2.2,0.7
187,11.57,12.67,13.44,0.62,0,0.35,2.2,0.7
188,11.57,12.67,13.44,0.62,0,0.35,2.2,0.7
189,11.57,12.67,13.44,0.62,0,0.35,2.2,0.7
190,11.57,12.67,13.44,0.62,0,0.35,2.2,0.7
191,11.57,12.67,13.44,0.62,0,0.35,2.2,0.7
192,10.43,12.24,13.44,1.07,0,0.35,2.2,0.7
193,10.43,12.24,13.44,1.07,0,0.35,2.2,0.7
194,10.43,12.06,13.44,1.01,0,0.35,2.2,0.7
195,10.43,12.06,13.44,1.01,0,0.35,2.2,0.7
196,9.5,11.87,13.44,1.27,0,0.35,2.2,0.7
197,9.34,11.56,13.1,1.36,0,0.35,2.2,0.7
198,9.34,11.4,13.1,1.34,0,0.35,2.2,0.7
199,9.34,11.13,13.1,1.23,0,0.35,2.2,0.7
200,9.34,10.95,12.67,1.12,0,0.35,2.2,0.7
201,8.59,10.7,12.11,1.25,0,0.35,2.2,0.7
202,8.59,10.35,12.11,1.17,0,0.35,2.2,0.7
203,8.01,10.24,12.11,1.37,0,0.35,2.2,0.7
204,7.5,9.61,11.1,1.2,0,0.35,2.2,0.7
205,7.5,9.57,11.1,1.23,0,0.35,2.2,0.7
206,7.1,9.45,11.1,1.39,0,0.35,2.2,0.7
207,7.1,8.97,10.52,1.17,0,0.33,2.2,0.71
208,7.1,8.77,10.52,1.12,0,0.33,2.2,0.71
209,7.1,8.65,10.52,1.07,0,0.33,2.2,0.71
210,7.1,8.51,9.76,0.88,0,0.11,0.86,0.27
211,6.83,8.3,9.32,0.85,0,0.11,0.86,0.27
212,6.62,8.03,9.02,0.88,0,0.11,0.86,0.27
213,6.62,7.76,8.66,0.81,0,0.11,0.86,0.27
214,6.62,7.68,8.66,0.79,0,0.11,0.86,0.27
215,6.47,7.59,8.48,0.81,0,0.16,1.35,0.43
216,6.35,7.46,8.48,0.81,0,0.16,1.35,0.43
217,6.35,7.3,8.28,0.8,0,0.16,1.35,0.43
218,6.35,7.29,8.28,0.81,0,0.16,1.35,0.43
219,6.22,7.17,8.12,0.8,0,0.16,1.35,0.43
220,6.07,7.05,7.98,0.79,0,0.16,1.35,0.43
221,6.07,7.04,7.98,0.78,0,0.16,1.35,0.43
222,6.07,7.04,7.98,0.78,0,0.16,1.35,0.43
223,6.07,7.04,7.98,0.79,0,0.16,1.35,0.43
224,6.07,7.01,7.9,0.77,0,0.16,1.35,0.43
225,5.97,6.96,7.9,0.78,0,0.16,1.35,0.43
226,5.88,6.92,7.9,0.81,0,0.16,1.35,0.43
227,5.8,6.88,7.82,0.8,0,0.16,1.35,0.43
228,5.8,6.84,7.76,0.78,0,0.16,1.35,0.43
229,5.8,6.83,7.76,0.78,0,0.16,1.35,0.43
230,5.75,6.8,7.72,0.78,0,0.16,1.35,0.43
231,5.75,6.79,7.72,0.77,0,0.16,1.35,0.43
232,5.75,6.77,7.68,0.77,0,0.16,1.35,0.43
233,5.72,6.76,7.68,0.78,0,0.16,1.35,0.43
234,5.68,6.73,7.65,0.78,0,0.16,1.35,0.43
235,5.68,6.73,7.65,0.78,0,0.16,1.35,0.43
236,5.68,6.73,7.65,0.78,0,0.16,1.35,0.43
237,5.65,6.71,7.63,0.78,0,0.16,1.35,0.43
238,5.65,6.7,7.63,0.78,0,0.16,1.35,0.43
239,5.63,6.69,7.61,0.78,0,0.16,1.35,0.43
240,5.61,6.67,7.59,0.78,0,0.16,1.35,0.43
241,5.59,6.66,7.57,0.78,0,0.16,1.35,0.43
242,5.58,6.65,7.56,0.78,0,0.16,1.35,0.43
243,5.57,6.64,7.55,0.78,0,0.16,1.35,0.43
244,5.57,6.63,7.54,0.78,0,0.16,1.35,0.43
245,5.56,6.63,7.53,0.78,0,0.16,1.35,0.43
246,5.55,6.62,7.52,0.78,0,0.16,1.35,0.43
247,5.55,6.62,7.52,0.78,0,0.16,1.35,0.43
248,5.54,6.61,7.52,0.79,0,0.16,1.35,0.43
249,5.53,6.61,7.51,0.79,0,0.16,1.35,0.43
250,5.53,6.6,7.51,0.79,0,0.16,1.35,0.43
251,5.52,6.6,7.5,0.79,0,0.16,1.35,0.43
252,5.51,6.59,7.5,0.79,0,0.16,1.35,0.43
253,5.51,6.59,7.5,0.79,0,0.16,1.35,0.43
254,5.51,6.59,7.49,0.79,0,0.16,1.35,0.43
255,5.51,6.59,7.49,0.79,0,0.16,1.35,0.43
256,5.51,6.59,7.49,0.79,0,0.16,1.35,0.43
257,5.5,6.59,7.49,0.79,0,0.16,1.35,0.43
258,5.5,6.58,7.49,0.79,0,0.16,1.35,0.43
259,5.5,6.58,7.49,0.79,0,0.16,1.35,0.43
260,5.5,6.58,7.48,0.79,0,0.16,1.35,0.43
261,5.5,6.58,7.48,0.79,0,0.16,1.35,0.43
262,5.49,6.58,7.48,0.79,0,0.16,1.35,0.43
263,5.49,6.58,7.48,0.79,0,0.16,1.35,0.43
264,5.49,6.58,7.48,0.79,0,0.16,1.35,0.43
265,5.49,6.58,7.48,0.79,0,0.16,1.35,0.43
266,5.49,6.58,7.48,0.79,0,0.16,1.35,0.43
267,5.49,6.58,7.48,0.79,0,0.16,1.35,0.43
268,5.49,6.57,7.48,0.79,0,0.16,1.35,0.43
269,5.49,6.57,7.48,0.79,0,0.16,1.35,0.43
270,5.49,6.57,7.48,0.79,0,0.16,1.35,0.43
271,5.49,6.57,7.48,0.79,0,0.16,1.35,0.43
272,5.49,6.57,7.47,0.79,0,0.16,1.35,0.43
273,5.49,6.57,7.47,0.79,0,0.16,1.35,0.43
274,5.49,6.57,7.47,0.79,0,0.16,1.35,0.43
275,5.49,6.57,7.47,0.79,0,0.16,1.35,0.43
276,5.49,6.57,7.47,0.79,0,0.16,1.35,0.43
277,5.49,6.57,7.47,0.79,0,0.16,1.35,0.43
278,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
279,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
280,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
281,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
